,Unnamed: 0,District,Sub-District,Vaccination Site Name,Type of site,Pfizer or J&J,Start Date,Site Active (Yes/No),Open Days per week,Capacity per day,Latitude,Longitude,Municipality,DISTRICT_N,DISTRICT_C
983,28,Mopani District,Greater Tzaneen LM,Dr CN Phatudi Hospital,Primary Vaccination Site,Pfizer,5/17/2021,Yes,6 days,800.0,-23.69397,30.1355,Greater Tzaneen,Mopani,DC33
984,29,Mopani District,Greater Tzaneen LM,CN Phatudi Team A,Mobile Outreach Site,J&J,12/07/2021,Yes,4 days,,-28.996320724487305,25.087142944335938,Greater Tzaneen,Mopani,DC33
985,30,Mopani District,Maruleng LM,Sekororo Team A,Mobile Outreach Site,J&J,12/07/2021,Yes,4 days,,-24.26654,30.434,Maruleng,Mopani,DC33
986,31,Mopani District,Maruleng LM,Sekororo Hospital,Primary Vaccination Site,Pfizer,6/9/2021,Yes,6 days,600.0,-24.20818,30.40901,Maruleng,Mopani,DC33
987,32,Mopani District,Greater Tzaneen LM,Van Velden Memorial (Tzaneen) Hospital,Primary Vaccination Site,Pfizer,6/9/2021,Yes,6 days,600.0,-23.83972,30.16238,Greater Tzaneen,Mopani,DC33
988,33,Sekhukhune District,Fetakgomo Tubatse LM,Dilokong Hospital,Primary Vaccination Site,Pfizer,5/25/2021,Yes,6 days,500.0,-28.996320724487305,25.087142944335938,Fetakgomo Tubatse,Sekhukhune,DC47
989,34,Sekhukhune District,Fetakgomo Tubatse LM,Dilokong team A,Mobile Outreach Site,J&J,7/12/2021,Yes,4 days,,-28.996320724487305,25.087142944335938,Fetakgomo Tubatse,Sekhukhune,DC47
990,35,Sekhukhune District,Ephraim Mogale LM,Matlala Hospital,Primary Vaccination Site,Pfizer,6/2/2021,Yes,6 days,500.0,-25.04363,29.10159,Ephraim Mogale,Sekhukhune,DC47
991,36,Sekhukhune District,Ephraim Mogale LM,Matala Team A,Mobile Outreach Site,J&J,7/12/2021,Yes,4 days,,-24.94144,29.56088,Ephraim Mogale,Sekhukhune,DC47
992,37,Sekhukhune District,E Motsoaledi LM,Groblersdal Hospital,Primary Vaccination Site,Pfizer,5/24/2021,Yes,6 days,500.0,,,Elias Motsoaledi,Sekhukhune,DC47
993,38,Sekhukhune District,E Motsoaledi LM,Groblersdal Hospital,Mobile Outreach Site,J&J,7/12/2021,Yes,4 days,,,,Elias Motsoaledi,Sekhukhune,DC47
994,39,Sekhukhune District,Makhuduthamaga LM,Jane Furse Hospital,Primary Vaccination Site,Pfizer,6/9/2021,Yes,6 days,500.0,-24.76033,29.87711,Makhuduthamaga,Sekhukhune,DC47
995,40,Sekhukhune District,Makhuduthamaga LM,Jane Furse team A,Mobile Outreach Site,J&J,7/12/2021,Yes,4 days,,-24.76033,29.87711,Makhuduthamaga,Sekhukhune,DC47
996,41,Sekhukhune District,E Motsoaledi LM,Philadelphia Hospital,Primary Vaccination Site,Pfizer,6/9/2021,Yes,6 days,500.0,-33.01279,27.90042,Elias Motsoaledi,Sekhukhune,DC47
997,42,Sekhukhune District,E Motsoaledi LM,Philadephia team A,Mobile Outreach Site,J&J,7/12/2021,Yes,4 days,,-29.10922,26.23348,Elias Motsoaledi,Sekhukhune,DC47
998,43,Sekhukhune District,Makhuduthamaga LM,St Rita's Hospital,Primary Vaccination Site,Pfizer,5/18/2021,Yes,6 days,500.0,-27.7659,29.93311,Makhuduthamaga,Sekhukhune,DC47
999,44,Sekhukhune District,Makhuduthamaga LM,St Ritas team A,Mobile Outreach Site,J&J,7/12/2021,Yes,4 days,,-29.15797,26.26593,Makhuduthamaga,Sekhukhune,DC47
1000,45,Sekhukhune District,Fetakgomo Tubatse LM,Mecklenburg Hospital,Primary Vaccination Site,Pfizer,6/8/2021,Yes,6 days,600.0,-28.996320724487305,25.087142944335938,Fetakgomo Tubatse,Sekhukhune,DC47
1001,46,Vhembe District,Collins Chabane LM,Malamulele Hospital,Primary Vaccination Site,Pfizer,5/26/2021,yes,7 days,600.0,-26.68502,27.78044,Collins Chabane,Vhembe,DC34
1002,47,Vhembe District,Collins Chabane LM,Malamulele Team A,Mobile Outreach Site,J&J,7/12/2021,Yes,4 days,,-26.68502,27.78044,Collins Chabane,Vhembe,DC34
1003,48,Vhembe District,Makhado LM,Elim Hospital,Primary Vaccination Site,Pfizer,6/8/2021,yes,6 days,600.0,-28.996320724487305,25.087142944335938,Makhado,Vhembe,DC34
1004,49,Vhembe District,Makhado LM,Elim Team A,Mobile Outreach Site,J&J,7/12/2021,Yes,4 days,,-28.996320724487305,25.087142944335938,Makhado,Vhembe,DC34
1005,50,Vhembe District,Makhado LM,Louis Trichardt Hospital,Primary Vaccination Site,Pfizer,6/8/2021,yes,6 days,400.0,-23.04094,29.90718,Makhado,Vhembe,DC34
1006,51,Vhembe District,Makhado LM,Louis Trichard Team A,Mobile Outreach Site,J&J,7/12/2021,Yes,4 days,,-23.04094,29.90718,Makhado,Vhembe,DC34
1007,52,Vhembe District,Musina LM,Messina Hospital,Primary Vaccination Site,Pfizer,6/3/2021,yes,6 days,400.0,-22.34042,30.04439,Musina,Vhembe,DC34
1008,53,Vhembe District,Musina LM,Messina Team B,Mobile Outreach Site,J&J,7/12/2021,Yes,4 days,,-22.34992,30.03698,Musina,Vhembe,DC34
1009,54,Vhembe District,Thulamela LM,Thohoyandou CHC,Primary Vaccination Site,Pfizer,6/8/2021,yes,7 days,600.0,-28.996320724487305,25.087142944335938,Thulamela,Vhembe,DC34
1010,55,Vhembe District,Thulamela LM,Tshilidzini Team A,Mobile Outreach Site,J&J,7/12/2021,Yes,4 days,,-28.996320724487305,25.087142944335938,Thulamela,Vhembe,DC34
1011,56,Vhembe District,Thulamela LM,Donald Fraser Hospital,Primary Vaccination Site,Pfizer,5/18/2021,yes,6 days,600.0,-22.73765,30.51971,Thulamela,Vhembe,DC34
1012,57,Vhembe District,Thulamela LM,Donald Frase Team A,Mobile Outreach Site,J&J,7/12/2021,Yes,4 days,,-22.9185,30.43569,Thulamela,Vhembe,DC34
1013,58,Vhembe District,Makhado LM,Siloam Hospital,Primary Vaccination Site,Pfizer,5/24/2021,yes,6 days,600.0,-28.996320724487305,25.087142944335938,Makhado,Vhembe,DC34
1014,59,Waterberg District,Thabazimbi LM,Thabazimbi Team A,Mobile Outreach Site,J&J,7/12/2021,yes,4 days,,-28.996320724487305,25.087142944335938,Thabazimbi,Waterberg,DC36
1015,60,Waterberg District,Bela-Bela LM,Warmbaths Team A,Mobile Outreach Site,J&J,7/12/2021,yes,4 days,,-28.996320724487305,25.087142944335938,Bela-Bela,Waterberg,DC36
1016,61,Waterberg District,Lephalale LM,Ellisras team A,Mobile Outreach Site,J&J,7/12/2021,yes,4 days,,-23.68132,27.72571,Lephalale,Waterberg,DC36
1017,62,Waterberg District,Lephalale LM,Wutpoort Team A,Mobile Outreach Site,J&J,7/12/2021,yes,4 days,,-28.996320724487305,25.087142944335938,Lephalale,Waterberg,DC36
1018,63,Waterberg District,Mogalakwena LM,Mokopane Team A,Mobile Outreach Site,J&J,7/12/2021,yes,4 days,,-24.18372,29.01077,Mogalakwena,Waterberg,DC36
1019,64,Waterberg District,Mogalakwena LM,Mokopane team B,Mobile Outreach Site,J&J,7/12/2021,yes,4 days,,-24.18372,29.01077,Mogalakwena,Waterberg,DC36
1020,65,Waterberg District,Mogalakwena LM,George Masebe Team A,Mobile Outreach Site,J&J,7/12/2021,yes,4 days,,-33.96626,22.48888,Mogalakwena,Waterberg,DC36
1021,66,Waterberg District,Mogalakwena LM,Voortrekker Team A,Mobile Outreach Site,J&J,7/12/2021,yes,4 days,,-24.30986,28.93301,Mogalakwena,Waterberg,DC36
1022,67,Mopani District,Greater Tzaneen LM,Van Velden Team A,Mobile Outreach site,J&J,12/07/2021,Yes,4 days,,-23.83972,30.16238,Greater Tzaneen,Mopani,DC33
1023,68,Sekhukhune District,Fetakgomo Tubatse LM,Mecklenburg team B,Mobile Outreach teams,J&J,7/12/2021,Yes,4 days,,-28.996320724487305,25.087142944335938,Fetakgomo Tubatse,Sekhukhune,DC47
1024,69,Vhembe District,Makhado LM,Siloam Team A,Mobile Outreach team,J&J,7/12/2021,Yes,4 days,,-28.996320724487305,25.087142944335938,Makhado,Vhembe,DC34
1025,70,Waterberg District,Mogalakwena LM,FH odendala team A,Mobile Outreach team,J&J,7/12/2021,yes,4 days,,-26.21355,28.16161,Mogalakwena,Waterberg,DC36
